holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
'None',272.58,0,0,1,'Clear','sky is clear',6199
'None',288.08,0.6,0,1,'Mist','mist',452
'None',297.01,0.76,0,40,'Thunderstorm','thunderstorm',368
'None',279.28,0,0,75,'Clouds','broken clouds',506
'None',295.69,0,0,40,'Mist','mist',5234
'None',295.09,5.04,0,90,'Rain','heavy intensity rain',2373
'None',282.11,0.25,0,90,'Rain','light rain',1077
'None',286.69,0,0,90,'Mist','mist',542
'None',298.68,0.3,0,0,'Rain','light rain',4144
'None',273.84,0,0,1,'Snow','light snow',5252
'None',261.08,0.25,0,90,'Snow','light snow',3914
'None',290.96,0.51,0,90,'Mist','mist',4274
'None',291.5,1.4,0,90,'Drizzle','drizzle',4507
'None',293.26,2.16,0,90,'Rain','moderate rain',536
'None',276.87,0,0,40,'Drizzle','drizzle',291
'None',298.58,0,0,20,'Clouds','few clouds',3948
'None',296.29,1.78,0,75,'Rain','moderate rain',5575
'None',293.83,0,0,0,'Clear','Sky is Clear',4880
'None',284.58,1.6,0,90,'Rain','moderate rain',2620
'None',288.94,0.25,0,90,'Rain','light rain',358
'None',278.49,0.44,0,90,'Rain','light rain',3063
'None',268.98,0,0,75,'Clouds','broken clouds',2220
'None',285.19,0.25,0,75,'Mist','mist',320
'None',301.34,0,0,5,'Clear','sky is clear',3208
'None',272.51,0,0,1,'Clear','sky is clear',986
'None',295.42,2.16,0,90,'Mist','mist',4317
'None',290.41,0,0,90,'Clouds','overcast clouds',6255
'None',290.02,0.25,0,90,'Rain','moderate rain',581
'None',290.98,1.34,0,90,'Rain','moderate rain',3073
'None',258.22,0,0,1,'Clear','sky is clear',6778
'None',282.61,0.25,0,90,'Mist','mist',542
'None',287.43,0,0,40,'Clouds','scattered clouds',4607
'None',291.78,0.38,0,90,'Thunderstorm','proximity thunderstorm',5687
'None',274.98,0,0,20,'Clouds','few clouds',2902
'None',261.2,0,0,1,'Clear','sky is clear',498
'None',285.65,0.25,0,92,'Mist','mist',655
'None',285.74,0,0,1,'Clear','sky is clear',4889
'None',274,0.64,0,64,'Mist','mist',4895
'None',277.71,0.51,0,90,'Drizzle','drizzle',1309
'None',274.08,0,0,90,'Snow','light snow',480
'None',293.27,0,0,75,'Clouds','broken clouds',3180
'None',279.84,0.44,0,90,'Rain','light rain',5789
'None',278.88,0,0,40,'Clouds','scattered clouds',3110
'None',279.94,0.7,0,90,'Rain','light rain',3178
'None',274.43,0,0,90,'Snow','light snow',847
'None',281.14,0.64,0,64,'Rain','heavy intensity rain',4537
'None',276.32,0,0,90,'Clouds','overcast clouds',791
'None',285.5,0,0,90,'Clouds','overcast clouds',879
'None',274.79,0,0,75,'Clouds','broken clouds',764
'None',282.86,0,0,90,'Fog','fog',4196
'None',284.77,0.25,0,90,'Rain','light rain',3103
'None',284.79,0,0,90,'Clouds','overcast clouds',237
'None',255.45,0,0,1,'Clear','sky is clear',3128
'None',282.06,0.76,0,90,'Drizzle','drizzle',6239
'None',294.49,25.46,0,90,'Mist','mist',2118
'None',305.01,0,0,40,'Clouds','scattered clouds',4401
'None',293.6,0,0,1,'Clear','sky is clear',1532
'None',265.48,0,0,75,'Snow','light snow',2835
'None',266.29,0,0,0,'Clear','sky is clear',4933
'None',299.27,0,0,56,'Clouds','broken clouds',391
'None',284.03,0.76,0,90,'Mist','mist',5874
'None',292.8,3.3,0,90,'Mist','mist',4506
'None',286.11,0.44,0,92,'Rain','light rain',4925
'None',294.07,20.07,0,40,'Rain','very heavy rain',1520
'None',290.7,0.72,0,90,'Rain','light rain',3845
'New Years Day',265.94,0,0,90,'Haze','haze',1513
'None',257.04,0,0,0,'Clear','sky is clear',2830
'None',293.58,2.54,0,90,'Rain','moderate rain',4506
'None',294.68,0,0,92,'Clouds','overcast clouds',1676
'None',289.05,1.86,0,90,'Thunderstorm','thunderstorm',401
'None',297.16,1.78,0,20,'Rain','moderate rain',3371
'None',290.31,0.51,0,90,'Rain','moderate rain',4459
'None',292.09,0,0,90,'Rain','moderate rain',5763
'None',295.44,3.86,0,90,'Rain','heavy intensity rain',5023
'None',267.25,0,0.25,90,'Mist','mist',2149
'Thanksgiving Day',277.22,0,0,90,'Mist','mist',833
'None',290.84,0.38,0,90,'Rain','heavy intensity rain',2793
'None',271.47,0.25,0,64,'Rain','light rain',5576
'None',295.8,0,0,1,'Clear','sky is clear',1898
'None',276.82,0,0,90,'Rain','light rain',469
'None',279.28,0.95,0,90,'Rain','light rain',3667
'None',256.88,0,0,1,'Clear','sky is clear',5319
'None',286.65,0,0,75,'Clouds','broken clouds',6610
'None',283.34,0,0,20,'Clouds','few clouds',6268
'None',275.47,0,0,90,'Clouds','overcast clouds',223
'None',290.56,1.14,0,75,'Rain','moderate rain',4008
'None',269.62,0,0,40,'Clouds','scattered clouds',3826
'None',283.7,0.25,0,68,'Mist','mist',4683
'None',295.46,0.25,0,90,'Thunderstorm','thunderstorm with rain',2
'None',290.37,0.51,0,90,'Rain','moderate rain',6440
'None',287.71,1.44,0,92,'Drizzle','light intensity drizzle',5162
'None',297.64,0,0,40,'Clouds','scattered clouds',5062
'None',266.68,0.76,0,64,'Rain','light rain',4377
'None',295.44,0.51,0,1,'Rain','light rain',858
'None',294.63,0,0,1,'Mist','mist',1106
'None',272.06,0.76,0,90,'Rain','light rain',1958
'None',292.02,27.57,0,90,'Thunderstorm','proximity thunderstorm',492
'None',271.95,0,0,90,'Mist','mist',1156
'None',288.45,0.25,0,40,'Rain','light rain',1434
'None',287.93,2.16,0,90,'Mist','mist',351
'None',295.44,3.86,0,90,'Thunderstorm','thunderstorm',5023
'None',293.32,1.78,0,90,'Mist','mist',4647
'None',296.71,0,0,1,'Clear','sky is clear',2839
'None',269.34,0,0,90,'Mist','mist',4974
'None',286.47,0.25,0,48,'Rain','light rain',2025
'None',281.39,1.8,0,76,'Mist','mist',2688
'None',292.66,0.51,0,0,'Rain','light rain',5490
'None',294.93,4.66,0,90,'Rain','heavy intensity rain',2397
'None',289.6,4.04,0,90,'Rain','heavy intensity rain',1047
'None',288.6,1.01,0,90,'Mist','mist',4527
'None',281.95,0,0,1,'Clear','sky is clear',1438
'None',287.01,7.05,0,88,'Rain','heavy intensity rain',243
'None',291.86,0,0,75,'Clouds','broken clouds',2689
'None',280.29,0,0,90,'Drizzle','drizzle',737
'None',274.08,0,0,90,'Haze','haze',516
'None',266.58,0,0,40,'Clouds','scattered clouds',3672
'Memorial Day',294.31,0,0,40,'Clouds','scattered clouds',967
'None',293.58,0.6,0,1,'Rain','light rain',408
'None',293.27,0,0,0,'Clear','Sky is Clear',385
'None',285.45,2.79,0,1,'Mist','mist',5884
'None',294.63,0.25,0,90,'Rain','light rain',5067
'None',269.72,0,0,90,'Fog','fog',281
'None',270.9,0,0,64,'Clouds','broken clouds',251
'None',294.08,9.91,0,90,'Rain','heavy intensity rain',963
'None',284.49,0,0,90,'Clouds','overcast clouds',6736
'None',286.34,6.45,0,75,'Rain','heavy intensity rain',2274
'None',288.9,2.03,0,88,'Rain','moderate rain',314
'New Years Day',250.14,0,0,90,'Clouds','overcast clouds',1395
'None',289.84,0.3,0,1,'Rain','light rain',6412
'None',282.24,2.79,0,20,'Mist','mist',6526
'None',284.66,0.44,0,92,'Drizzle','drizzle',2923
'Columbus Day',277.72,0,0,0,'Clear','Sky is Clear',615
'None',291.65,0.76,0,40,'Drizzle','light intensity drizzle',5040
'None',279.5,1.13,0,68,'Rain','moderate rain',686
'None',259.72,0,0,90,'Snow','light snow',340
'None',293.75,0.51,0,0,'Rain','light rain',761
'None',293.28,0.51,0,24,'Rain','light rain',770
'None',287.01,3.9,0,92,'Thunderstorm','thunderstorm',1673
'None',280.46,1.27,0,90,'Mist','mist',4592
'None',285.59,0,0,1,'Clear','sky is clear',4443
'None',248.86,0,0,1,'Clear','sky is clear',931
'None',284.4,0,0,1,'Clear','sky is clear',2274
'None',291.53,2.67,0,90,'Mist','mist',1897
'None',286.381,0,0,0,'Clear','Sky is Clear',2619
'None',296.494,0,0,68,'Clouds','broken clouds',3435
'None',287.92,0.25,0,92,'Rain','light rain',5713
'None',275.3,0,0,90,'Drizzle','light intensity drizzle',6402
'None',280.56,0.85,0,64,'Mist','mist',4532
'None',291.01,0.76,0,90,'Rain','light rain',875
'None',298.53,0,0,5,'Clear','sky is clear',2894
'None',295.42,13.46,0,90,'Mist','mist',10
'None',281.65,0,0,1,'Clear','sky is clear',6137
'None',276.29,0,0,90,'Drizzle','light intensity drizzle',242
'None',280.81,0.91,0,76,'Rain','moderate rain',2322
'None',291.34,0.38,0,32,'Rain','light rain',456
'None',290.67,0.25,0,1,'Rain','light rain',397
'None',291.02,4.18,0,90,'Rain','heavy intensity rain',4972
'None',298.08,0,0,40,'Clouds','scattered clouds',6062
'None',279.31,0.38,0,75,'Rain','light rain',5508
'None',284.05,0,0,12,'Clouds','few clouds',4366
'None',265.62,0,0,90,'Snow','heavy snow',1003
'None',281.39,1.8,0,76,'Rain','moderate rain',2688
'None',294.31,0.25,0,90,'Drizzle','drizzle',321
'None',289.22,0,0,40,'Drizzle','light intensity drizzle',1706
'None',273.42,0,0,90,'Haze','haze',5311
'None',290.37,0.51,0,90,'Mist','mist',6440
'None',280.12,0.25,0,90,'Fog','fog',655
'None',272.18,0.25,0,64,'Rain','light rain',5568
'None',269.93,0,0,93,'Clouds','overcast clouds',540
'None',291.47,0.25,0,48,'Mist','mist',368
'None',260.57,0,0,90,'Snow','heavy snow',2620
'None',257.35,0.25,0,90,'Mist','mist',2087
'None',276.7,0,0,8,'Clear','sky is clear',388
'None',274.21,0,0,90,'Rain','light rain',4317
'None',292.44,1.8,0,92,'Rain','moderate rain',4711
'None',288.21,3.18,0,20,'Thunderstorm','proximity thunderstorm',3027
'None',295.42,0,0,90,'Clouds','overcast clouds',2912
'None',263.64,0,0,1,'Clear','sky is clear',4914
'None',291.59,0,0,1,'Clear','sky is clear',1350
'None',294.04,2.29,0,90,'Mist','mist',4767
'None',291.56,0.51,0,90,'Rain','light rain',6668
'None',292.11,0.25,0,90,'Mist','mist',3062
'None',261.01,0,0,90,'Haze','haze',1305
'None',254.15,0,0,5,'Clear','sky is clear',4379
'None',287.58,0,0,8,'Clear','sky is clear',4854
'Martin Luther King Jr Day',266.08,0,0,1,'Haze','haze',698
'None',294.04,0,0,1,'Clear','sky is clear',482
'None',274.38,0,0,90,'Haze','haze',4788
'None',301.48,0,0,40,'Clouds','scattered clouds',5775
'None',272.3,0,0,1,'Clear','sky is clear',817
'None',261.01,0,0,20,'Clouds','few clouds',4139
'None',284.55,5.21,0,90,'Rain','heavy intensity rain',3494
'None',274.42,0.25,0,64,'Mist','mist',4596
'None',290.77,4.15,0,90,'Thunderstorm','thunderstorm with light drizzle',4517
'None',285.48,0.3,0,90,'Rain','moderate rain',812
'None',247.8,0,0,1,'Clear','sky is clear',784
'None',301.44,0,0,1,'Clear','sky is clear',4460
'None',305.62,0,0,0,'Clear','Sky is Clear',6139
'None',294.72,0.48,0,90,'Rain','light rain',3881
'None',273.56,0.25,0,90,'Rain','light rain',4878
'None',271.45,1.52,0,90,'Mist','mist',3869
'None',273.74,0,0.32,90,'Snow','light snow',5182
'None',297.02,0,0,75,'Clouds','broken clouds',4181
'None',259.12,0.25,0,64,'Rain','light rain',462
'None',297.35,0,0,75,'Rain','light rain',4235
'None',286.78,0,0,90,'Rain','light rain',815
'None',285.03,2.79,0,1,'Rain','moderate rain',337
'None',303.15,0,0,1,'Clear','sky is clear',4470
'None',269.78,0,0,64,'Clouds','broken clouds',5005
'None',297.33,0.25,0,75,'Rain','light rain',4299
'None',285.49,0,0,75,'Clouds','broken clouds',5387
'None',277.99,1.69,0,90,'Drizzle','light intensity drizzle',5101
'None',287.12,0,0,1,'Clear','sky is clear',5061
'None',292.62,0,0,5,'Clear','sky is clear',5414
'None',294.21,0.51,0,75,'Rain','light rain',5869
'None',294.29,0,0,90,'Clouds','overcast clouds',5081
'None',294.13,0,0,0,'Clear','Sky is Clear',2132
'None',290.42,0.3,0,90,'Rain','light rain',5974
'New Years Day',249.36,0,0,1,'Clear','sky is clear',1478
'None',290.71,0.3,0,90,'Rain','light rain',330
'None',290.89,1.52,0,90,'Mist','mist',364
'None',267.52,0,0,90,'Clouds','overcast clouds',815
'None',295.84,0,0,1,'Clear','sky is clear',2961
'None',286.63,2.37,0,88,'Mist','mist',899
'None',270.55,0,0,90,'Clouds','overcast clouds',2490
'None',286.26,0.25,0,92,'Rain','light rain',1922
'None',271.02,0,0,90,'Snow','heavy snow',2338
'None',277.38,0,0,90,'Clouds','overcast clouds',3376
'None',275.36,0,0,90,'Clouds','overcast clouds',822
'None',284.8,1.19,0,90,'Drizzle','light intensity drizzle',525
'None',278.024,0,0,80,'Clouds','broken clouds',1408
'None',247.15,0,0,75,'Clouds','broken clouds',3735
'None',287.45,0,0,1,'Clear','sky is clear',447
'None',295.87,5.08,0,12,'Rain','heavy intensity rain',2505
'None',270.81,0,0,20,'Clouds','few clouds',2697
'None',296.53,0,0,1,'Rain','light rain',920
'None',296.57,0.25,0,90,'Rain','heavy intensity rain',2969
'None',284.78,0.25,0,40,'Rain','light rain',981
'None',284.22,0,0,90,'Clouds','overcast clouds',275
'None',272.42,0,0,40,'Clouds','scattered clouds',353
'None',280.44,0,0,90,'Clouds','overcast clouds',4282
'None',291.7,1.52,0,90,'Mist','mist',1264
'None',273.77,0,0,90,'Snow','heavy snow',2909
'None',260.77,0,0,1,'Clear','sky is clear',437
'None',264.42,0,0,40,'Mist','mist',7067
'None',293.12,0.27,0,90,'Rain','moderate rain',5306
'None',276.43,0.94,0,90,'Rain','light rain',5078
'None',275.78,1.86,0,90,'Snow','light snow',4655
'None',294.82,0.6,0,90,'Rain','moderate rain',790
'None',287.84,0.8,0,90,'Haze','haze',5417
'None',290.75,0.51,0,90,'Drizzle','drizzle',5940
'None',299.21,1.37,0,90,'Rain','moderate rain',4866
'None',293.77,0.89,0,0,'Rain','light rain',4610
'None',291.43,0.86,0,75,'Rain','light rain',5876
'None',291.49,0.25,0,75,'Rain','moderate rain',522
'None',253.75,0,0,5,'Clear','sky is clear',2690
'None',290.18,0.38,0,92,'Mist','mist',6015
'None',297.15,0,0,90,'Drizzle','light intensity drizzle',5526
'None',295.77,0,0,75,'Clouds','broken clouds',5229
'None',290.16,0.25,0,1,'Rain','light rain',4127
'None',289.37,1.2,0,75,'Mist','mist',398
'None',290.83,0.51,0,90,'Mist','mist',3941
'None',290.17,0.38,0,90,'Rain','moderate rain',2896
'None',290.4,0.76,0,90,'Drizzle','heavy intensity drizzle',1820
'None',293.74,0.42,0,24,'Rain','light rain',2766
'None',300.79,0,0,75,'Rain','light rain',5577
'None',287.85,0.25,0,90,'Rain','light rain',536
'None',295.01,0,0,40,'Haze','haze',4840
'None',271.02,0,0,90,'Snow','light snow',2278
'None',284.34,4.06,0,90,'Thunderstorm','thunderstorm with light rain',2907
'None',292.62,0,0,75,'Clouds','broken clouds',5119
'None',265.06,0.76,0,40,'Rain','light rain',3937
'None',293.76,0,0,1,'Clear','sky is clear',3144
'None',278.02,0,0,40,'Clouds','scattered clouds',5239
'None',270.46,0,0,1,'Clear','sky is clear',5386
'None',263.58,0,0,1,'Clear','sky is clear',294
'None',286.15,0,0,75,'Clouds','broken clouds',5041
'None',275.02,0,0,5,'Clear','sky is clear',3086
'None',274.18,0,0,90,'Mist','mist',1629
'None',271.7,0,0,90,'Mist','mist',332
'None',300.79,0.25,0,1,'Rain','light rain',5418
'None',276.23,0.42,0,90,'Rain','moderate rain',6154
'None',275.11,0,0,64,'Clouds','broken clouds',1306
'None',296.33,2.38,0,90,'Mist','mist',396
'None',292.87,21.42,0,90,'Mist','mist',1745
'None',294.12,0.25,0,75,'Mist','mist',4173
'None',283.14,0.51,0,90,'Rain','light rain',4454
'None',289.59,0,0,1,'Clear','sky is clear',4419
'None',300.25,1.78,0,90,'Rain','moderate rain',4890
'None',271.79,0,0,90,'Haze','haze',4332
'None',274.29,0,0,90,'Rain','light rain',4216
'None',274.15,0,0,90,'Mist','mist',3498
'None',291.55,0.25,0,48,'Drizzle','light intensity drizzle',616
'None',267.72,0,0.06,90,'Snow','light snow',2988
'None',288.43,0,0,1,'Clear','sky is clear',585
'None',289.64,0.25,0,40,'Mist','mist',303
'None',260.52,0,0,75,'Clouds','broken clouds',735
'None',302.1,1.78,0,40,'Thunderstorm','proximity thunderstorm',3998
'None',290.488,0,0,68,'Clouds','broken clouds',6935
'None',293.54,0,0,1,'Clear','sky is clear',3540
'None',288.32,7.11,0,0,'Drizzle','light intensity drizzle',4916
'None',287.96,1.72,0,90,'Rain','moderate rain',227
'None',279.28,0.89,0,90,'Rain','light rain',309
'None',298.46,0.25,0,1,'Rain','light rain',3233
'None',290.43,0,0,75,'Clouds','broken clouds',5397
'None',291.55,0,0,90,'Rain','moderate rain',4740
'None',290.79,10.92,0,90,'Rain','heavy intensity rain',356
'None',278.762,0,0,36,'Clouds','scattered clouds',4827
'None',282.16,0.42,0,90,'Rain','moderate rain',5878
'None',293.06,1.14,0,20,'Rain','heavy intensity rain',435
'None',290.79,4.64,0,90,'Mist','mist',4904
'None',282.53,0.25,0,90,'Rain','light rain',2907
'None',296.76,0,0,90,'Clouds','overcast clouds',2556
'None',293.7,4.05,0,92,'Rain','heavy intensity rain',4002
'None',284.03,0.25,0,32,'Rain','light rain',6110
'None',270.15,0,0,1,'Mist','mist',523
'None',291.65,0.25,0,32,'Rain','light rain',4591
'None',290.43,0,0,1,'Mist','mist',1205
'None',291.63,0.25,0,40,'Rain','light rain',310
'None',293.75,0.89,0,90,'Rain','light rain',5278
'None',282.58,0,0,20,'Clouds','few clouds',3992
'None',274.52,0,0,20,'Clouds','few clouds',302
'None',291.46,0.85,0,90,'Rain','moderate rain',386
'None',292.29,1.78,0,90,'Mist','mist',4509
'None',271.12,0.25,0,64,'Mist','mist',4132
'None',276.82,0,0,90,'Clouds','overcast clouds',3245
'None',288.67,0.25,0,40,'Rain','light rain',936
'None',270.58,0,0,1,'Clear','sky is clear',5136
'None',279.27,0.96,0,90,'Rain','light rain',5562
'None',292.92,0.3,0,64,'Rain','light rain',986
'None',269.2,0,0,90,'Haze','haze',6135
'None',294.81,0,0,1,'Thunderstorm','proximity thunderstorm',3988
'None',252.64,0,0,40,'Clouds','scattered clouds',4875
'None',301.82,0,0,1,'Clear','sky is clear',3541
'None',289.64,0.25,0,40,'Rain','light rain',303
'None',291.42,0,0,90,'Mist','mist',6561
'None',260.74,0,0,99,'Clouds','overcast clouds',2912
'None',287.19,0.76,0,90,'Rain','light rain',4383
'None',293.11,0.3,0,88,'Thunderstorm','proximity thunderstorm',6069
'None',283.62,0,0,90,'Rain','light rain',1034
'None',294.65,0,0,1,'Clear','sky is clear',344
'None',275.95,0,0,90,'Mist','mist',2617
'None',291.49,0.28,0,90,'Rain','light rain',5198
'None',291.02,0.3,0,1,'Mist','mist',5889
'None',295.22,0,0,75,'Clouds','broken clouds',4846
'None',297.48,4.06,0,75,'Mist','mist',3629
'None',288.63,0.25,0,40,'Rain','light rain',5518
'None',300.69,0,0,90,'Drizzle','light intensity drizzle',3076
'None',294.39,0,0,1,'Mist','mist',2557
'None',281.43,0,0,1,'Clear','sky is clear',263
'None',289.63,0.25,0,75,'Mist','mist',6567
'None',293.11,2.91,0,90,'Thunderstorm','proximity thunderstorm',4879
'Independence Day',289.2,0,0,1,'Clear','sky is clear',959
'None',292.68,0,0,90,'Clouds','overcast clouds',4772
'None',263.15,0,0,40,'Clouds','scattered clouds',3429
'None',294.86,2.22,0,90,'Mist','mist',4647
'None',268.69,0,0,75,'Clouds','broken clouds',5354
'None',286.77,0,0,90,'Clouds','overcast clouds',1895
'None',290.25,0.3,0,1,'Rain','light rain',5654
'None',292.68,0.78,0,90,'Drizzle','light intensity drizzle',6092
'None',291.89,0.98,0,90,'Rain','moderate rain',5259
'None',281.28,0.25,0,1,'Mist','mist',6061
'None',275.22,0,0,90,'Fog','fog',4130
'None',260.13,0,0,90,'Snow','heavy snow',357
'None',281.15,0,0,75,'Drizzle','light intensity drizzle',297
'None',285.32,0,0,1,'Mist','mist',286
'None',266.5,0,0,90,'Snow','light snow',2690
'None',269.979,0,0,0,'Clear','Sky is Clear',2577
'None',283.31,0.25,0,76,'Rain','light rain',4724
'None',290.68,0.38,0,90,'Rain','light rain',3406
'None',301.51,0,0,40,'Clouds','scattered clouds',5558
'None',286.94,0,0,90,'Clouds','overcast clouds',3265
'None',268.08,0,0,90,'Mist','mist',4754
'None',289.48,9.53,0,90,'Thunderstorm','thunderstorm',852
'None',295.88,5.08,0,75,'Thunderstorm','proximity thunderstorm',5153
'None',272.77,0.51,0,90,'Rain','light rain',2472
'None',282.75,0,0,75,'Clouds','broken clouds',3919
'None',292.65,0,0,1,'Mist','mist',309
'None',297.21,0,0,90,'Rain','light rain',281
'None',271.93,0,0,90,'Fog','fog',1389
'None',280.22,0,0,90,'Mist','mist',4378
'None',284.03,0.76,0,90,'Fog','fog',5874
'None',286.7,0.64,0,92,'Rain','light rain',3250
'None',270.88,0,0,75,'Clouds','broken clouds',5424
'None',302.71,0,0,1,'Clear','sky is clear',4465
'None',292.07,0.38,0,90,'Mist','mist',6174
'None',260.5,0,0,75,'Clouds','broken clouds',2440
'None',291.65,0.76,0,40,'Rain','moderate rain',5040
'None',289.83,1.14,0,100,'Rain','moderate rain',1266
'None',292.36,0,0,1,'Clear','sky is clear',2675
'None',295.9,9.4,0,1,'Rain','heavy intensity rain',3201
'None',283.52,0.51,0,75,'Rain','light rain',405
'None',291.79,0.42,0,90,'Rain','light rain',6243
'None',286.66,0.25,0,90,'Rain','light rain',2543
'None',295.68,0.25,0,1,'Rain','light rain',5102
'None',276.71,0.37,0,64,'Rain','light rain',3831
'None',277.71,0.51,0,90,'Rain','moderate rain',1309
'None',294.71,0,0,90,'Rain','light rain',815
'None',285.77,0.25,0,92,'Rain','light rain',754
'None',300.4,0.25,0,75,'Rain','light rain',4935
'None',263.8,1.91,0,90,'Rain','moderate rain',3431
'None',294.04,1.4,0,90,'Mist','mist',378
'None',294.94,10.67,0,90,'Rain','heavy intensity rain',4582
'None',269.17,0,0.05,90,'Mist','mist',4301
'None',291.65,0.25,0,1,'Mist','mist',694
'None',283.4,0.25,0,90,'Rain','light rain',5825
'None',272.22,0,0,1,'Clear','sky is clear',1018
